backbone_dir,configuration,task,task_group,n,successes,success_rate,mean_steps,truncation_rate,n_with_truncated_field,mean_policy_calls,mean_reuses,mean_episode_elapsed_s,median_of_episode_query_median_ms,n_with_query_latency
smolvla_libero,temporal_fusion_conservative_adaptive,libero_10__task_1,libero_10,10,8,0.8,336.3,,0,336.3,0.0,92.315,259.529,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_10__task_2,libero_10,10,3,0.3,438.2,,0,438.2,0.0,130.327,283.796,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_10__task_3,libero_10,10,8,0.8,296.7,,0,296.7,0.0,80.423,258.097,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_10__task_4,libero_10,10,0,0.0,520.0,,0,520.0,0.0,143.554,260.372,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_10__task_5,libero_10,10,8,0.8,314.1,,0,314.1,0.0,86.926,265.657,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_10__task_6,libero_10,10,6,0.6,351.6,,0,351.6,0.0,96.523,261.601,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_10__task_7,libero_10,10,2,0.2,476.8,,0,476.8,0.0,131.121,262.781,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_10__task_8,libero_10,10,4,0.4,482.4,,0,482.4,0.0,133.494,264.288,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_10__task_9,libero_10,10,3,0.3,453.4,,0,453.4,0.0,91.481,189.682,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_0,libero_goal,10,8,0.8,168.0,,0,168.0,0.0,50.789,286.938,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_1,libero_goal,10,8,0.8,132.0,,0,132.0,0.0,36.416,261.402,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_2,libero_goal,10,8,0.8,140.0,,0,140.0,0.0,39.228,264.802,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_3,libero_goal,10,4,0.4,251.3,,0,251.3,0.0,69.493,262.485,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_4,libero_goal,10,9,0.9,112.1,,0,112.1,0.0,30.804,259.693,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_5,libero_goal,10,9,0.9,147.9,,0,147.9,0.0,44.167,281.758,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_6,libero_goal,10,6,0.6,178.8,,0,178.8,0.0,50.678,269.654,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_7,libero_goal,10,10,1.0,72.0,,0,72.0,0.0,20.13,264.855,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_8,libero_goal,10,9,0.9,102.5,,0,102.5,0.0,28.192,260.528,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_9,libero_goal,10,6,0.6,208.8,,0,208.8,0.0,57.913,262.754,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_object__task_0,libero_object,10,6,0.6,204.8,,0,204.8,0.0,62.255,287.599,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_object__task_1,libero_object,10,10,1.0,171.8,,0,171.8,0.0,86.416,480.78,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_object__task_2,libero_object,10,10,1.0,128.9,,0,128.9,0.0,25.602,183.722,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_object__task_3,libero_object,10,10,1.0,146.0,,0,146.0,0.0,39.974,260.438,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_object__task_4,libero_object,10,8,0.8,176.5,,0,176.5,0.0,49.408,266.978,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_object__task_5,libero_object,10,6,0.6,196.0,,0,196.0,0.0,55.561,269.86,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_object__task_6,libero_object,10,9,0.9,177.4,,0,177.4,0.0,49.152,263.334,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_object__task_7,libero_object,10,8,0.8,168.2,,0,168.2,0.0,47.191,266.656,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_object__task_8,libero_object,10,10,1.0,169.5,,0,169.5,0.0,47.827,268.1,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_object__task_9,libero_object,10,9,0.9,150.3,,0,150.3,0.0,41.936,266.359,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_0,libero_spatial,10,9,0.9,89.0,,0,89.0,0.0,24.967,262.974,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_1,libero_spatial,10,9,0.9,114.5,,0,114.5,0.0,57.671,474.408,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_2,libero_spatial,10,7,0.7,138.4,,0,138.4,0.0,38.281,257.741,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_3,libero_spatial,10,7,0.7,126.5,,0,126.5,0.0,35.932,265.056,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_4,libero_spatial,10,9,0.9,138.0,,0,138.0,0.0,39.793,263.238,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_5,libero_spatial,10,10,1.0,95.9,,0,95.9,0.0,27.025,262.57,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_6,libero_spatial,10,9,0.9,121.5,,0,121.5,0.0,34.608,263.56,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_7,libero_spatial,10,9,0.9,149.1,,0,149.1,0.0,41.881,260.411,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_8,libero_spatial,10,9,0.9,100.9,,0,100.9,0.0,28.301,262.408,10
smolvla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_9,libero_spatial,10,4,0.4,183.3,,0,183.3,0.0,51.727,260.773,10
smolvla_libero,temporal_fusion_motion_entropy,libero_10__task_0,libero_10,10,1,0.1,495.1,,0,495.1,0.0,136.087,260.48,10
smolvla_libero,temporal_fusion_motion_entropy,libero_10__task_1,libero_10,10,6,0.6,390.2,,0,390.2,0.0,106.88,259.356,10
smolvla_libero,temporal_fusion_motion_entropy,libero_10__task_2,libero_10,10,4,0.4,412.1,,0,412.1,0.0,123.455,286.517,10
smolvla_libero,temporal_fusion_motion_entropy,libero_10__task_3,libero_10,10,8,0.8,295.4,,0,295.4,0.0,80.526,259.91,10
smolvla_libero,temporal_fusion_motion_entropy,libero_10__task_4,libero_10,10,0,0.0,520.0,,0,520.0,0.0,142.937,259.986,10
smolvla_libero,temporal_fusion_motion_entropy,libero_10__task_5,libero_10,10,9,0.9,289.4,,0,289.4,0.0,85.538,285.38,10
smolvla_libero,temporal_fusion_motion_entropy,libero_10__task_6,libero_10,10,7,0.7,328.4,,0,328.4,0.0,90.483,262.611,10
smolvla_libero,temporal_fusion_motion_entropy,libero_10__task_7,libero_10,10,2,0.2,474.5,,0,474.5,0.0,130.442,262.767,10
smolvla_libero,temporal_fusion_motion_entropy,libero_10__task_8,libero_10,10,3,0.3,506.7,,0,506.7,0.0,138.967,262.123,10
smolvla_libero,temporal_fusion_motion_entropy,libero_10__task_9,libero_10,10,4,0.4,442.7,,0,442.7,0.0,121.138,260.688,10
smolvla_libero,temporal_fusion_motion_entropy,libero_goal__task_0,libero_goal,10,8,0.8,171.5,,0,171.5,0.0,47.537,263.249,10
smolvla_libero,temporal_fusion_motion_entropy,libero_goal__task_1,libero_goal,10,8,0.8,132.3,,0,132.3,0.0,36.479,260.704,10
smolvla_libero,temporal_fusion_motion_entropy,libero_goal__task_2,libero_goal,10,8,0.8,141.0,,0,141.0,0.0,39.368,263.683,10
smolvla_libero,temporal_fusion_motion_entropy,libero_goal__task_3,libero_goal,10,3,0.3,267.8,,0,267.8,0.0,73.872,261.806,10
smolvla_libero,temporal_fusion_motion_entropy,libero_goal__task_4,libero_goal,10,9,0.9,111.5,,0,111.5,0.0,33.903,287.667,10
smolvla_libero,temporal_fusion_motion_entropy,libero_goal__task_5,libero_goal,10,9,0.9,145.3,,0,145.3,0.0,41.747,265.639,10
smolvla_libero,temporal_fusion_motion_entropy,libero_goal__task_6,libero_goal,10,6,0.6,177.8,,0,177.8,0.0,49.243,262.463,10
smolvla_libero,temporal_fusion_motion_entropy,libero_goal__task_7,libero_goal,10,10,1.0,71.3,,0,71.3,0.0,19.49,259.658,10
smolvla_libero,temporal_fusion_motion_entropy,libero_goal__task_8,libero_goal,10,10,1.0,79.8,,0,79.8,0.0,22.06,262.161,10
smolvla_libero,temporal_fusion_motion_entropy,libero_goal__task_9,libero_goal,10,6,0.6,207.8,,0,207.8,0.0,57.35,261.101,10
smolvla_libero,temporal_fusion_motion_entropy,libero_object__task_0,libero_object,10,8,0.8,182.4,,0,182.4,0.0,50.959,264.498,10
smolvla_libero,temporal_fusion_motion_entropy,libero_object__task_1,libero_object,10,9,0.9,165.7,,0,165.7,0.0,45.69,262.09,10
smolvla_libero,temporal_fusion_motion_entropy,libero_object__task_2,libero_object,10,10,1.0,130.5,,0,130.5,0.0,64.306,470.002,10
smolvla_libero,temporal_fusion_motion_entropy,libero_object__task_3,libero_object,10,10,1.0,143.3,,0,143.3,0.0,71.007,473.799,10
smolvla_libero,temporal_fusion_motion_entropy,libero_object__task_4,libero_object,10,8,0.8,176.7,,0,176.7,0.0,48.439,261.009,10
smolvla_libero,temporal_fusion_motion_entropy,libero_object__task_5,libero_object,10,7,0.7,182.9,,0,182.9,0.0,50.5,262.316,10
smolvla_libero,temporal_fusion_motion_entropy,libero_object__task_6,libero_object,10,9,0.9,184.5,,0,184.5,0.0,51.222,264.594,10
smolvla_libero,temporal_fusion_motion_entropy,libero_object__task_7,libero_object,10,9,0.9,163.0,,0,163.0,0.0,45.277,265.046,10
smolvla_libero,temporal_fusion_motion_entropy,libero_object__task_8,libero_object,10,10,1.0,170.8,,0,170.8,0.0,47.802,266.338,10
smolvla_libero,temporal_fusion_motion_entropy,libero_object__task_9,libero_object,10,10,1.0,133.4,,0,133.4,0.0,37.389,266.848,10
smolvla_libero,temporal_fusion_motion_entropy,libero_spatial__task_0,libero_spatial,10,9,0.9,93.9,,0,93.9,0.0,26.586,263.96,10
smolvla_libero,temporal_fusion_motion_entropy,libero_spatial__task_1,libero_spatial,10,9,0.9,115.2,,0,115.2,0.0,35.411,288.432,10
smolvla_libero,temporal_fusion_motion_entropy,libero_spatial__task_2,libero_spatial,10,7,0.7,138.8,,0,138.8,0.0,39.326,264.584,10
smolvla_libero,temporal_fusion_motion_entropy,libero_spatial__task_3,libero_spatial,10,7,0.7,127.0,,0,127.0,0.0,35.627,262.004,10
smolvla_libero,temporal_fusion_motion_entropy,libero_spatial__task_4,libero_spatial,10,8,0.8,148.3,,0,148.3,0.0,41.772,262.772,10
smolvla_libero,temporal_fusion_motion_entropy,libero_spatial__task_5,libero_spatial,10,10,1.0,97.6,,0,97.6,0.0,27.392,261.12,10
smolvla_libero,temporal_fusion_motion_entropy,libero_spatial__task_6,libero_spatial,10,9,0.9,121.0,,0,121.0,0.0,34.5,266.129,10
smolvla_libero,temporal_fusion_motion_entropy,libero_spatial__task_7,libero_spatial,10,9,0.9,147.8,,0,147.8,0.0,45.412,285.219,10
smolvla_libero,temporal_fusion_motion_entropy,libero_spatial__task_8,libero_spatial,10,7,0.7,128.8,,0,128.8,0.0,35.837,260.861,10
smolvla_libero,temporal_fusion_motion_entropy,libero_spatial__task_9,libero_spatial,10,5,0.5,173.3,,0,173.3,0.0,52.625,281.149,10
smolvla_libero,temporal_fusion_task_aware,libero_10__task_0,libero_10,10,1,0.1,505.0,,0,505.0,0.0,137.748,258.223,10
smolvla_libero,temporal_fusion_task_aware,libero_10__task_1,libero_10,10,5,0.5,406.5,,0,406.5,0.0,79.543,181.782,10
smolvla_libero,temporal_fusion_task_aware,libero_10__task_2,libero_10,10,3,0.3,436.9,,0,436.9,0.0,118.257,258.983,10
smolvla_libero,temporal_fusion_task_aware,libero_10__task_3,libero_10,10,6,0.6,352.1,,0,352.1,0.0,96.156,260.956,10
smolvla_libero,temporal_fusion_task_aware,libero_10__task_4,libero_10,10,0,0.0,520.0,,0,520.0,0.0,144.476,263.106,10
smolvla_libero,temporal_fusion_task_aware,libero_10__task_5,libero_10,10,8,0.8,307.1,,0,307.1,0.0,84.819,266.397,10
smolvla_libero,temporal_fusion_task_aware,libero_10__task_6,libero_10,10,9,0.9,300.5,,0,300.5,0.0,89.577,283.563,10
smolvla_libero,temporal_fusion_task_aware,libero_10__task_7,libero_10,10,3,0.3,456.4,,0,456.4,0.0,125.507,261.924,10
smolvla_libero,temporal_fusion_task_aware,libero_10__task_8,libero_10,10,3,0.3,487.4,,0,487.4,0.0,134.812,263.848,10
smolvla_libero,temporal_fusion_task_aware,libero_10__task_9,libero_10,10,3,0.3,455.9,,0,455.9,0.0,137.658,287.03,10
smolvla_libero,temporal_fusion_task_aware,libero_goal__task_0,libero_goal,10,8,0.8,173.9,,0,173.9,0.0,48.126,262.889,10
smolvla_libero,temporal_fusion_task_aware,libero_goal__task_1,libero_goal,10,8,0.8,131.9,,0,131.9,0.0,36.369,262.673,10
smolvla_libero,temporal_fusion_task_aware,libero_goal__task_2,libero_goal,10,8,0.8,141.1,,0,141.1,0.0,39.521,265.34,10
smolvla_libero,temporal_fusion_task_aware,libero_goal__task_3,libero_goal,10,4,0.4,254.3,,0,254.3,0.0,70.623,263.701,10
smolvla_libero,temporal_fusion_task_aware,libero_goal__task_4,libero_goal,10,6,0.6,174.6,,0,174.6,0.0,48.277,262.141,10
smolvla_libero,temporal_fusion_task_aware,libero_goal__task_5,libero_goal,10,10,1.0,133.4,,0,133.4,0.0,28.078,189.493,10
smolvla_libero,temporal_fusion_task_aware,libero_goal__task_6,libero_goal,10,5,0.5,196.5,,0,196.5,0.0,54.944,265.487,10
smolvla_libero,temporal_fusion_task_aware,libero_goal__task_7,libero_goal,10,10,1.0,71.2,,0,71.2,0.0,21.013,279.941,10
smolvla_libero,temporal_fusion_task_aware,libero_goal__task_8,libero_goal,10,9,0.9,102.3,,0,102.3,0.0,27.753,257.357,10
smolvla_libero,temporal_fusion_task_aware,libero_goal__task_9,libero_goal,10,6,0.6,209.0,,0,209.0,0.0,57.838,262.873,10
smolvla_libero,temporal_fusion_task_aware,libero_object__task_0,libero_object,10,8,0.8,182.1,,0,182.1,0.0,50.406,262.241,10
smolvla_libero,temporal_fusion_task_aware,libero_object__task_1,libero_object,10,9,0.9,171.2,,0,171.2,0.0,47.314,263.376,10
smolvla_libero,temporal_fusion_task_aware,libero_object__task_2,libero_object,10,10,1.0,129.5,,0,129.5,0.0,35.88,263.085,10
smolvla_libero,temporal_fusion_task_aware,libero_object__task_3,libero_object,10,10,1.0,142.6,,0,142.6,0.0,39.297,262.504,10
smolvla_libero,temporal_fusion_task_aware,libero_object__task_4,libero_object,10,8,0.8,180.4,,0,180.4,0.0,49.332,260.513,10
smolvla_libero,temporal_fusion_task_aware,libero_object__task_5,libero_object,10,7,0.7,184.6,,0,184.6,0.0,51.132,262.957,10
smolvla_libero,temporal_fusion_task_aware,libero_object__task_6,libero_object,10,9,0.9,176.7,,0,176.7,0.0,49.151,265.434,10
smolvla_libero,temporal_fusion_task_aware,libero_object__task_7,libero_object,10,9,0.9,155.9,,0,155.9,0.0,42.535,260.15,10
smolvla_libero,temporal_fusion_task_aware,libero_object__task_8,libero_object,10,10,1.0,169.7,,0,169.7,0.0,50.918,284.617,10
smolvla_libero,temporal_fusion_task_aware,libero_object__task_9,libero_object,10,10,1.0,132.4,,0,132.4,0.0,36.477,262.813,10
smolvla_libero,temporal_fusion_task_aware,libero_spatial__task_0,libero_spatial,10,8,0.8,104.8,,0,104.8,0.0,29.669,265.357,10
smolvla_libero,temporal_fusion_task_aware,libero_spatial__task_1,libero_spatial,10,9,0.9,115.0,,0,115.0,0.0,32.441,263.707,10
smolvla_libero,temporal_fusion_task_aware,libero_spatial__task_2,libero_spatial,10,7,0.7,139.0,,0,139.0,0.0,38.557,258.815,10
smolvla_libero,temporal_fusion_task_aware,libero_spatial__task_3,libero_spatial,10,7,0.7,126.7,,0,126.7,0.0,36.074,266.363,10
smolvla_libero,temporal_fusion_task_aware,libero_spatial__task_4,libero_spatial,10,8,0.8,148.1,,0,148.1,0.0,42.369,266.785,10
smolvla_libero,temporal_fusion_task_aware,libero_spatial__task_5,libero_spatial,10,9,0.9,107.4,,0,107.4,0.0,30.694,264.038,10
smolvla_libero,temporal_fusion_task_aware,libero_spatial__task_6,libero_spatial,10,8,0.8,132.6,,0,132.6,0.0,27.888,190.854,10
smolvla_libero,temporal_fusion_task_aware,libero_spatial__task_7,libero_spatial,10,9,0.9,145.0,,0,145.0,0.0,41.41,264.559,10
smolvla_libero,temporal_fusion_task_aware,libero_spatial__task_8,libero_spatial,10,9,0.9,104.8,,0,104.8,0.0,29.265,261.33,10
smolvla_libero,temporal_fusion_task_aware,libero_spatial__task_9,libero_spatial,10,6,0.6,163.8,,0,163.8,0.0,46.625,263.824,10
spatialvla_simplerenv_bridge,action_repeat2,widowx_carrot_on_plate,widowx_carrot_on_plate,50,2,0.04,58.76,0.96,50,29.4,0.0,13.64,383.919,50
spatialvla_simplerenv_bridge,action_repeat2,widowx_put_eggplant_in_basket,widowx_put_eggplant_in_basket,50,49,0.98,35.96,0.02,50,18.46,0.0,8.791,383.472,50
spatialvla_simplerenv_bridge,action_repeat2,widowx_spoon_on_towel,widowx_spoon_on_towel,50,20,0.4,48.74,0.6,50,24.5,0.0,11.365,385.066,50
spatialvla_simplerenv_bridge,action_repeat2,widowx_stack_cube,widowx_stack_cube,50,11,0.22,54.04,0.78,50,27.04,0.0,12.633,390.932,50
spatialvla_simplerenv_bridge,action_repeat4,widowx_carrot_on_plate,widowx_carrot_on_plate,50,6,0.12,59.16,0.88,50,14.84,0.0,7.993,381.064,50
spatialvla_simplerenv_bridge,action_repeat4,widowx_put_eggplant_in_basket,widowx_put_eggplant_in_basket,50,37,0.74,73.52,0.26,50,18.92,0.0,10.583,383.207,50
spatialvla_simplerenv_bridge,action_repeat4,widowx_spoon_on_towel,widowx_spoon_on_towel,50,9,0.18,58.24,0.82,50,14.64,0.0,7.996,385.755,50
spatialvla_simplerenv_bridge,action_repeat4,widowx_stack_cube,widowx_stack_cube,50,6,0.12,58.68,0.88,50,14.72,0.0,7.842,377.92,50
spatialvla_simplerenv_bridge,depth_pruning1,widowx_carrot_on_plate,widowx_carrot_on_plate,50,10,0.2,54.08,0.8,50,54.08,0.0,22.207,371.224,50
spatialvla_simplerenv_bridge,depth_pruning1,widowx_put_eggplant_in_basket,widowx_put_eggplant_in_basket,50,46,0.92,36.12,0.08,50,36.12,0.0,14.788,366.681,50
spatialvla_simplerenv_bridge,depth_pruning1,widowx_spoon_on_towel,widowx_spoon_on_towel,50,9,0.18,54.46,0.82,50,54.46,0.0,22.237,368.389,50
spatialvla_simplerenv_bridge,depth_pruning1,widowx_stack_cube,widowx_stack_cube,50,12,0.24,54.16,0.76,50,54.16,0.0,21.985,368.359,50
spatialvla_simplerenv_bridge,depth_pruning2,widowx_carrot_on_plate,widowx_carrot_on_plate,50,8,0.16,55.56,0.84,50,55.56,0.0,22.122,359.015,50
spatialvla_simplerenv_bridge,depth_pruning2,widowx_put_eggplant_in_basket,widowx_put_eggplant_in_basket,50,41,0.82,48.46,0.18,50,48.46,0.0,19.358,356.574,50
spatialvla_simplerenv_bridge,depth_pruning2,widowx_spoon_on_towel,widowx_spoon_on_towel,50,0,0.0,60.0,1.0,50,60.0,0.0,23.744,355.896,50
spatialvla_simplerenv_bridge,depth_pruning2,widowx_stack_cube,widowx_stack_cube,50,7,0.14,57.26,0.86,50,57.26,0.0,22.683,356.492,50
spatialvla_simplerenv_bridge,depth_pruning4,widowx_carrot_on_plate,widowx_carrot_on_plate,50,13,0.26,55.66,0.74,50,55.66,0.0,20.64,332.731,50
spatialvla_simplerenv_bridge,depth_pruning4,widowx_put_eggplant_in_basket,widowx_put_eggplant_in_basket,50,8,0.16,110.9,0.84,50,110.9,0.0,41.896,337.106,50
spatialvla_simplerenv_bridge,depth_pruning4,widowx_spoon_on_towel,widowx_spoon_on_towel,50,3,0.06,59.04,0.94,50,59.04,0.0,21.916,332.705,50
spatialvla_simplerenv_bridge,depth_pruning4,widowx_stack_cube,widowx_stack_cube,50,4,0.08,57.92,0.92,50,57.92,0.0,21.739,336.709,50
spatialvla_simplerenv_bridge,fixed_foveation_keep20,widowx_carrot_on_plate,widowx_carrot_on_plate,50,17,0.34,52.9,0.7,50,52.9,0.0,23.338,380.489,50
spatialvla_simplerenv_bridge,fixed_foveation_keep20,widowx_put_eggplant_in_basket,widowx_put_eggplant_in_basket,50,50,1.0,27.56,0.0,50,27.56,0.0,12.528,388.99,50
spatialvla_simplerenv_bridge,fixed_foveation_keep20,widowx_spoon_on_towel,widowx_spoon_on_towel,50,12,0.24,52.32,0.76,50,52.32,0.0,23.377,385.469,50
spatialvla_simplerenv_bridge,fixed_foveation_keep20,widowx_stack_cube,widowx_stack_cube,50,21,0.42,49.48,0.58,50,49.48,0.0,22.018,382.9,50
spatialvla_simplerenv_bridge,fixed_foveation_keep50,widowx_carrot_on_plate,widowx_carrot_on_plate,50,14,0.28,50.62,0.72,50,50.62,0.0,22.791,386.56,50
spatialvla_simplerenv_bridge,fixed_foveation_keep50,widowx_put_eggplant_in_basket,widowx_put_eggplant_in_basket,50,50,1.0,27.48,0.0,50,27.48,0.0,12.404,384.055,50
spatialvla_simplerenv_bridge,fixed_foveation_keep50,widowx_spoon_on_towel,widowx_spoon_on_towel,50,10,0.2,53.78,0.8,50,53.78,0.0,23.655,375.283,50
spatialvla_simplerenv_bridge,fixed_foveation_keep50,widowx_stack_cube,widowx_stack_cube,50,15,0.3,52.36,0.7,50,52.36,0.0,23.282,380.241,50
spatialvla_simplerenv_bridge,guarded_reuse_aggressive,widowx_carrot_on_plate,widowx_carrot_on_plate,50,13,0.26,51.8,0.74,50,51.44,0.36,21.986,382.033,50
spatialvla_simplerenv_bridge,guarded_reuse_aggressive,widowx_put_eggplant_in_basket,widowx_put_eggplant_in_basket,50,50,1.0,26.26,0.0,50,26.26,0.0,11.008,376.299,50
spatialvla_simplerenv_bridge,guarded_reuse_aggressive,widowx_spoon_on_towel,widowx_spoon_on_towel,50,10,0.2,52.82,0.8,50,52.54,0.28,22.314,383.878,50
spatialvla_simplerenv_bridge,guarded_reuse_aggressive,widowx_stack_cube,widowx_stack_cube,50,18,0.36,49.62,0.64,50,49.5,0.12,20.979,383.761,50
spatialvla_simplerenv_bridge,guarded_reuse_moderate,widowx_carrot_on_plate,widowx_carrot_on_plate,50,13,0.26,51.9,0.74,50,51.8,0.1,22.2,382.965,50
spatialvla_simplerenv_bridge,guarded_reuse_moderate,widowx_put_eggplant_in_basket,widowx_put_eggplant_in_basket,50,50,1.0,26.26,0.0,50,26.26,0.0,11.276,386.587,50
spatialvla_simplerenv_bridge,guarded_reuse_moderate,widowx_spoon_on_towel,widowx_spoon_on_towel,50,11,0.22,52.58,0.78,50,52.56,0.02,22.405,384.673,50
spatialvla_simplerenv_bridge,guarded_reuse_moderate,widowx_stack_cube,widowx_stack_cube,50,16,0.32,49.7,0.68,50,49.7,0.0,20.826,379.19,50
spatialvla_simplerenv_bridge,guarded_reuse_strict,widowx_carrot_on_plate,widowx_carrot_on_plate,50,13,0.26,51.9,0.74,50,51.86,0.04,21.834,376.027,50
spatialvla_simplerenv_bridge,guarded_reuse_strict,widowx_put_eggplant_in_basket,widowx_put_eggplant_in_basket,50,50,1.0,26.26,0.0,50,26.26,0.0,11.108,379.017,50
spatialvla_simplerenv_bridge,guarded_reuse_strict,widowx_spoon_on_towel,widowx_spoon_on_towel,50,11,0.22,52.72,0.78,50,52.72,0.0,22.199,381.36,50
