backbone,env,configuration,family,task,task_description,episodes,successes,success_pct,avg_steps,avg_reuses,orig_episodes,orig_successes,orig_success_pct,orig_avg_steps,delta_success_pct,delta_avg_steps,delta_vs_original
SpatialVLA,WidowX,temporal_fusion_task_aware,Temporal fusion,widowx_spoon_on_towel,,50,10,20.00,52.50,0.00,50,11,22.00,52.72,-2.00,-0.22,-2.00
SpatialVLA,WidowX,temporal_fusion_task_aware,Temporal fusion,widowx_stack_cube,,50,17,34.00,50.50,0.00,50,16,32.00,49.70,2.00,0.80,2.00
SpatialVLA,WidowX,temporal_fusion_conservative_adaptive,Temporal fusion,widowx_carrot_on_plate,,50,13,26.00,51.90,0.00,50,13,26.00,51.90,0.00,0.00,0.00
SpatialVLA,WidowX,temporal_fusion_conservative_adaptive,Temporal fusion,widowx_put_eggplant_in_basket,,50,49,98.00,29.16,0.00,50,50,100.00,26.26,-2.00,2.90,-2.00
SpatialVLA,WidowX,temporal_fusion_conservative_adaptive,Temporal fusion,widowx_spoon_on_towel,,50,12,24.00,52.00,0.00,50,11,22.00,52.72,2.00,-0.72,2.00
SpatialVLA,WidowX,temporal_fusion_conservative_adaptive,Temporal fusion,widowx_stack_cube,,50,16,32.00,49.70,0.00,50,16,32.00,49.70,0.00,0.00,0.00
CronusVLA,WidowX,original,Original,widowx_carrot_on_plate,,50,8,16.00,56.70,0.00,50,8,16.00,56.70,0.00,0.00,0.00
CronusVLA,WidowX,original,Original,widowx_put_eggplant_in_basket,,50,48,96.00,32.08,0.00,50,48,96.00,32.08,0.00,0.00,0.00
CronusVLA,WidowX,original,Original,widowx_spoon_on_towel,,50,12,24.00,53.44,0.00,50,12,24.00,53.44,0.00,0.00,0.00
CronusVLA,WidowX,original,Original,widowx_stack_cube,,50,0,0.00,60.00,0.00,50,0,0.00,60.00,0.00,0.00,0.00
CronusVLA,WidowX,fixed_foveation_keep20,Foveation,widowx_carrot_on_plate,,50,5,10.00,57.76,0.00,50,8,16.00,56.70,-6.00,1.06,-6.00
CronusVLA,WidowX,fixed_foveation_keep20,Foveation,widowx_put_eggplant_in_basket,,50,50,100.00,28.52,0.00,50,48,96.00,32.08,4.00,-3.56,4.00
CronusVLA,WidowX,fixed_foveation_keep20,Foveation,widowx_spoon_on_towel,,50,18,36.00,49.40,0.00,50,12,24.00,53.44,12.00,-4.04,12.00
CronusVLA,WidowX,fixed_foveation_keep20,Foveation,widowx_stack_cube,,50,0,0.00,60.00,0.00,50,0,0.00,60.00,0.00,0.00,0.00
CronusVLA,WidowX,fixed_foveation_keep50,Foveation,widowx_carrot_on_plate,,50,4,8.00,57.88,0.00,50,8,16.00,56.70,-8.00,1.18,-8.00
CronusVLA,WidowX,fixed_foveation_keep50,Foveation,widowx_put_eggplant_in_basket,,50,49,98.00,32.84,0.00,50,48,96.00,32.08,2.00,0.76,2.00
CronusVLA,WidowX,fixed_foveation_keep50,Foveation,widowx_spoon_on_towel,,50,15,30.00,51.04,0.00,50,12,24.00,53.44,6.00,-2.40,6.00
CronusVLA,WidowX,fixed_foveation_keep50,Foveation,widowx_stack_cube,,50,0,0.00,60.00,0.00,50,0,0.00,60.00,0.00,0.00,0.00
CronusVLA,WidowX,action_repeat2,Action repeat,widowx_carrot_on_plate,,50,2,4.00,59.60,29.78,50,8,16.00,56.70,-12.00,2.90,-12.00
CronusVLA,WidowX,action_repeat2,Action repeat,widowx_put_eggplant_in_basket,,50,4,8.00,114.56,57.26,50,48,96.00,32.08,-88.00,82.48,-88.00
CronusVLA,WidowX,action_repeat2,Action repeat,widowx_spoon_on_towel,,50,1,2.00,59.42,29.70,50,12,24.00,53.44,-22.00,5.98,-22.00
CronusVLA,WidowX,action_repeat2,Action repeat,widowx_stack_cube,,50,0,0.00,60.00,30.00,50,0,0.00,60.00,0.00,0.00,0.00
CronusVLA,WidowX,action_repeat4,Action repeat,widowx_carrot_on_plate,,50,0,0.00,60.00,45.00,50,8,16.00,56.70,-16.00,3.30,-16.00
CronusVLA,WidowX,action_repeat4,Action repeat,widowx_put_eggplant_in_basket,,50,0,0.00,120.00,90.00,50,48,96.00,32.08,-96.00,87.92,-96.00
CronusVLA,WidowX,action_repeat4,Action repeat,widowx_spoon_on_towel,,50,0,0.00,60.00,45.00,50,12,24.00,53.44,-24.00,6.56,-24.00
CronusVLA,WidowX,action_repeat4,Action repeat,widowx_stack_cube,,50,0,0.00,60.00,45.00,50,0,0.00,60.00,0.00,0.00,0.00
CronusVLA,WidowX,depth_pruning1,Depth pruning,widowx_carrot_on_plate,,50,6,12.00,58.34,0.00,50,8,16.00,56.70,-4.00,1.64,-4.00
CronusVLA,WidowX,depth_pruning1,Depth pruning,widowx_put_eggplant_in_basket,,50,49,98.00,30.30,0.00,50,48,96.00,32.08,2.00,-1.78,2.00
CronusVLA,WidowX,depth_pruning1,Depth pruning,widowx_spoon_on_towel,,50,15,30.00,51.94,0.00,50,12,24.00,53.44,6.00,-1.50,6.00
CronusVLA,WidowX,depth_pruning1,Depth pruning,widowx_stack_cube,,50,1,2.00,59.52,0.00,50,0,0.00,60.00,2.00,-0.48,2.00
CronusVLA,WidowX,depth_pruning2,Depth pruning,widowx_carrot_on_plate,,50,8,16.00,57.84,0.00,50,8,16.00,56.70,0.00,1.14,0.00
CronusVLA,WidowX,depth_pruning2,Depth pruning,widowx_put_eggplant_in_basket,,50,48,96.00,33.82,0.00,50,48,96.00,32.08,0.00,1.74,0.00
CronusVLA,WidowX,depth_pruning2,Depth pruning,widowx_spoon_on_towel,,50,16,32.00,50.42,0.00,50,12,24.00,53.44,8.00,-3.02,8.00
CronusVLA,WidowX,depth_pruning2,Depth pruning,widowx_stack_cube,,50,0,0.00,60.00,0.00,50,0,0.00,60.00,0.00,0.00,0.00
CronusVLA,WidowX,depth_pruning4,Depth pruning,widowx_carrot_on_plate,,50,7,14.00,56.84,0.00,50,8,16.00,56.70,-2.00,0.14,-2.00
CronusVLA,WidowX,depth_pruning4,Depth pruning,widowx_put_eggplant_in_basket,,50,47,94.00,34.12,0.00,50,48,96.00,32.08,-2.00,2.04,-2.00
CronusVLA,WidowX,depth_pruning4,Depth pruning,widowx_spoon_on_towel,,50,3,6.00,59.10,0.00,50,12,24.00,53.44,-18.00,5.66,-18.00
CronusVLA,WidowX,depth_pruning4,Depth pruning,widowx_stack_cube,,50,0,0.00,60.00,0.00,50,0,0.00,60.00,0.00,0.00,0.00
CronusVLA,WidowX,guarded_reuse_strict,Guarded reuse,widowx_carrot_on_plate,,50,7,14.00,57.48,0.06,50,8,16.00,56.70,-2.00,0.78,-2.00
CronusVLA,WidowX,guarded_reuse_strict,Guarded reuse,widowx_put_eggplant_in_basket,,50,49,98.00,30.44,0.00,50,48,96.00,32.08,2.00,-1.64,2.00
CronusVLA,WidowX,guarded_reuse_strict,Guarded reuse,widowx_spoon_on_towel,,50,16,32.00,51.02,0.02,50,12,24.00,53.44,8.00,-2.42,8.00
CronusVLA,WidowX,guarded_reuse_strict,Guarded reuse,widowx_stack_cube,,50,0,0.00,60.00,0.02,50,0,0.00,60.00,0.00,0.00,0.00
CronusVLA,WidowX,guarded_reuse_moderate,Guarded reuse,widowx_carrot_on_plate,,50,5,10.00,58.06,0.36,50,8,16.00,56.70,-6.00,1.36,-6.00
CronusVLA,WidowX,guarded_reuse_moderate,Guarded reuse,widowx_put_eggplant_in_basket,,50,49,98.00,30.76,0.00,50,48,96.00,32.08,2.00,-1.32,2.00
CronusVLA,WidowX,guarded_reuse_moderate,Guarded reuse,widowx_spoon_on_towel,,50,15,30.00,51.74,0.22,50,12,24.00,53.44,6.00,-1.70,6.00
CronusVLA,WidowX,guarded_reuse_moderate,Guarded reuse,widowx_stack_cube,,50,0,0.00,60.00,0.08,50,0,0.00,60.00,0.00,0.00,0.00
CronusVLA,WidowX,guarded_reuse_aggressive,Guarded reuse,widowx_carrot_on_plate,,50,5,10.00,58.06,1.28,50,8,16.00,56.70,-6.00,1.36,-6.00
CronusVLA,WidowX,guarded_reuse_aggressive,Guarded reuse,widowx_put_eggplant_in_basket,,50,49,98.00,30.86,0.06,50,48,96.00,32.08,2.00,-1.22,2.00
CronusVLA,WidowX,guarded_reuse_aggressive,Guarded reuse,widowx_spoon_on_towel,,50,19,38.00,49.80,0.86,50,12,24.00,53.44,14.00,-3.64,14.00
CronusVLA,WidowX,guarded_reuse_aggressive,Guarded reuse,widowx_stack_cube,,50,0,0.00,60.00,0.54,50,0,0.00,60.00,0.00,0.00,0.00
CronusVLA,WidowX,temporal_fusion_motion_entropy,Temporal fusion,widowx_carrot_on_plate,,50,5,10.00,59.12,0.00,50,8,16.00,56.70,-6.00,2.42,-6.00
CronusVLA,WidowX,temporal_fusion_motion_entropy,Temporal fusion,widowx_put_eggplant_in_basket,,50,48,96.00,32.68,0.00,50,48,96.00,32.08,0.00,0.60,0.00
CronusVLA,WidowX,temporal_fusion_motion_entropy,Temporal fusion,widowx_spoon_on_towel,,50,14,28.00,53.02,0.00,50,12,24.00,53.44,4.00,-0.42,4.00
CronusVLA,WidowX,temporal_fusion_motion_entropy,Temporal fusion,widowx_stack_cube,,50,0,0.00,60.00,0.00,50,0,0.00,60.00,0.00,0.00,0.00
CronusVLA,WidowX,temporal_fusion_task_aware,Temporal fusion,widowx_carrot_on_plate,,50,5,10.00,59.12,0.00,50,8,16.00,56.70,-6.00,2.42,-6.00
CronusVLA,WidowX,temporal_fusion_task_aware,Temporal fusion,widowx_put_eggplant_in_basket,,50,48,96.00,32.68,0.00,50,48,96.00,32.08,0.00,0.60,0.00
CronusVLA,WidowX,temporal_fusion_task_aware,Temporal fusion,widowx_spoon_on_towel,,50,14,28.00,53.02,0.00,50,12,24.00,53.44,4.00,-0.42,4.00
CronusVLA,WidowX,temporal_fusion_task_aware,Temporal fusion,widowx_stack_cube,,50,0,0.00,60.00,0.00,50,0,0.00,60.00,0.00,0.00,0.00
CronusVLA,WidowX,temporal_fusion_conservative_adaptive,Temporal fusion,widowx_carrot_on_plate,,50,5,10.00,59.12,0.00,50,8,16.00,56.70,-6.00,2.42,-6.00
CronusVLA,WidowX,temporal_fusion_conservative_adaptive,Temporal fusion,widowx_put_eggplant_in_basket,,50,48,96.00,32.68,0.00,50,48,96.00,32.08,0.00,0.60,0.00
CronusVLA,WidowX,temporal_fusion_conservative_adaptive,Temporal fusion,widowx_spoon_on_towel,,50,14,28.00,53.02,0.00,50,12,24.00,53.44,4.00,-0.42,4.00
CronusVLA,WidowX,temporal_fusion_conservative_adaptive,Temporal fusion,widowx_stack_cube,,50,0,0.00,60.00,0.00,50,0,0.00,60.00,0.00,0.00,0.00
UniVLA,WidowX,original,Original,widowx_carrot_on_plate,,50,42,84.00,31.16,0.00,50,42,84.00,31.16,0.00,0.00,0.00
UniVLA,WidowX,original,Original,widowx_put_eggplant_in_basket,,50,49,98.00,29.30,0.00,50,49,98.00,29.30,0.00,0.00,0.00
UniVLA,WidowX,original,Original,widowx_spoon_on_towel,,50,44,88.00,27.76,0.00,50,44,88.00,27.76,0.00,0.00,0.00
UniVLA,WidowX,original,Original,widowx_stack_cube,,50,40,80.00,32.62,0.00,50,40,80.00,32.62,0.00,0.00,0.00
UniVLA,WidowX,fixed_foveation_keep20,Foveation,widowx_carrot_on_plate,,50,34,68.00,38.74,0.00,50,42,84.00,31.16,-16.00,7.58,-16.00
UniVLA,WidowX,fixed_foveation_keep20,Foveation,widowx_put_eggplant_in_basket,,50,48,96.00,31.04,0.00,50,49,98.00,29.30,-2.00,1.74,-2.00
UniVLA,WidowX,fixed_foveation_keep20,Foveation,widowx_spoon_on_towel,,50,40,80.00,33.04,0.00,50,44,88.00,27.76,-8.00,5.28,-8.00
UniVLA,WidowX,fixed_foveation_keep20,Foveation,widowx_stack_cube,,50,36,72.00,35.44,0.00,50,40,80.00,32.62,-8.00,2.82,-8.00
UniVLA,WidowX,fixed_foveation_keep50,Foveation,widowx_carrot_on_plate,,50,31,62.00,40.18,0.00,50,42,84.00,31.16,-22.00,9.02,-22.00
UniVLA,WidowX,fixed_foveation_keep50,Foveation,widowx_put_eggplant_in_basket,,50,48,96.00,32.34,0.00,50,49,98.00,29.30,-2.00,3.04,-2.00
UniVLA,WidowX,fixed_foveation_keep50,Foveation,widowx_spoon_on_towel,,50,40,80.00,33.58,0.00,50,44,88.00,27.76,-8.00,5.82,-8.00
UniVLA,WidowX,fixed_foveation_keep50,Foveation,widowx_stack_cube,,50,27,54.00,43.36,0.00,50,40,80.00,32.62,-26.00,10.74,-26.00
UniVLA,WidowX,action_repeat2,Action repeat,widowx_carrot_on_plate,,50,12,24.00,55.16,28.20,50,42,84.00,31.16,-60.00,24.00,-60.00
UniVLA,WidowX,action_repeat2,Action repeat,widowx_put_eggplant_in_basket,,50,3,6.00,115.68,57.90,50,49,98.00,29.30,-92.00,86.38,-92.00
UniVLA,WidowX,action_repeat2,Action repeat,widowx_spoon_on_towel,,50,6,12.00,57.28,28.90,50,44,88.00,27.76,-76.00,29.52,-76.00
UniVLA,WidowX,action_repeat2,Action repeat,widowx_stack_cube,,50,4,8.00,59.60,30.00,50,40,80.00,32.62,-72.00,26.98,-72.00
UniVLA,WidowX,action_repeat4,Action repeat,widowx_carrot_on_plate,,50,2,4.00,59.64,45.00,50,42,84.00,31.16,-80.00,28.48,-80.00
UniVLA,WidowX,action_repeat4,Action repeat,widowx_put_eggplant_in_basket,,50,1,2.00,118.88,89.40,50,49,98.00,29.30,-96.00,89.58,-96.00
UniVLA,WidowX,action_repeat4,Action repeat,widowx_spoon_on_towel,,50,3,6.00,59.54,45.00,50,44,88.00,27.76,-82.00,31.78,-82.00
UniVLA,WidowX,action_repeat4,Action repeat,widowx_stack_cube,,50,0,0.00,60.00,45.00,50,40,80.00,32.62,-80.00,27.38,-80.00
UniVLA,WidowX,depth_pruning1,Depth pruning,widowx_carrot_on_plate,,50,38,76.00,34.24,0.00,50,42,84.00,31.16,-8.00,3.08,-8.00
UniVLA,WidowX,depth_pruning1,Depth pruning,widowx_put_eggplant_in_basket,,50,49,98.00,30.22,0.00,50,49,98.00,29.30,0.00,0.92,0.00
UniVLA,WidowX,depth_pruning1,Depth pruning,widowx_spoon_on_towel,,50,40,80.00,31.84,0.00,50,44,88.00,27.76,-8.00,4.08,-8.00
UniVLA,WidowX,depth_pruning1,Depth pruning,widowx_stack_cube,,50,37,74.00,33.50,0.00,50,40,80.00,32.62,-6.00,0.88,-6.00
UniVLA,WidowX,depth_pruning2,Depth pruning,widowx_carrot_on_plate,,50,36,72.00,34.80,0.00,50,42,84.00,31.16,-12.00,3.64,-12.00
UniVLA,WidowX,depth_pruning2,Depth pruning,widowx_put_eggplant_in_basket,,50,49,98.00,28.96,0.00,50,49,98.00,29.30,0.00,-0.34,0.00
UniVLA,WidowX,depth_pruning2,Depth pruning,widowx_spoon_on_towel,,50,38,76.00,31.78,0.00,50,44,88.00,27.76,-12.00,4.02,-12.00
UniVLA,WidowX,depth_pruning2,Depth pruning,widowx_stack_cube,,50,41,82.00,31.00,0.00,50,40,80.00,32.62,2.00,-1.62,2.00
UniVLA,WidowX,depth_pruning4,Depth pruning,widowx_carrot_on_plate,,50,42,84.00,33.12,0.00,50,42,84.00,31.16,0.00,1.96,0.00
UniVLA,WidowX,depth_pruning4,Depth pruning,widowx_put_eggplant_in_basket,,50,49,98.00,29.12,0.00,50,49,98.00,29.30,0.00,-0.18,0.00
UniVLA,WidowX,depth_pruning4,Depth pruning,widowx_spoon_on_towel,,50,37,74.00,32.40,0.00,50,44,88.00,27.76,-14.00,4.64,-14.00
UniVLA,WidowX,depth_pruning4,Depth pruning,widowx_stack_cube,,50,35,70.00,34.62,0.00,50,40,80.00,32.62,-10.00,2.00,-10.00
UniVLA,WidowX,guarded_reuse_strict,Guarded reuse,widowx_carrot_on_plate,,50,42,84.00,31.16,0.00,50,42,84.00,31.16,0.00,0.00,0.00
UniVLA,WidowX,guarded_reuse_strict,Guarded reuse,widowx_put_eggplant_in_basket,,50,49,98.00,29.30,0.00,50,49,98.00,29.30,0.00,0.00,0.00
UniVLA,WidowX,guarded_reuse_strict,Guarded reuse,widowx_spoon_on_towel,,50,44,88.00,27.76,0.00,50,44,88.00,27.76,0.00,0.00,0.00
UniVLA,WidowX,guarded_reuse_strict,Guarded reuse,widowx_stack_cube,,50,40,80.00,32.62,0.00,50,40,80.00,32.62,0.00,0.00,0.00
UniVLA,WidowX,guarded_reuse_moderate,Guarded reuse,widowx_carrot_on_plate,,50,42,84.00,31.16,0.00,50,42,84.00,31.16,0.00,0.00,0.00
UniVLA,WidowX,guarded_reuse_moderate,Guarded reuse,widowx_put_eggplant_in_basket,,50,49,98.00,29.30,0.00,50,49,98.00,29.30,0.00,0.00,0.00
UniVLA,WidowX,guarded_reuse_moderate,Guarded reuse,widowx_spoon_on_towel,,50,44,88.00,27.18,0.02,50,44,88.00,27.76,0.00,-0.58,0.00
UniVLA,WidowX,guarded_reuse_moderate,Guarded reuse,widowx_stack_cube,,50,40,80.00,32.62,0.00,50,40,80.00,32.62,0.00,0.00,0.00
UniVLA,WidowX,guarded_reuse_aggressive,Guarded reuse,widowx_carrot_on_plate,,50,42,84.00,31.16,0.00,50,42,84.00,31.16,0.00,0.00,0.00
UniVLA,WidowX,guarded_reuse_aggressive,Guarded reuse,widowx_put_eggplant_in_basket,,50,49,98.00,29.30,0.00,50,49,98.00,29.30,0.00,0.00,0.00
UniVLA,WidowX,guarded_reuse_aggressive,Guarded reuse,widowx_spoon_on_towel,,50,42,84.00,29.16,0.04,50,44,88.00,27.76,-4.00,1.40,-4.00
UniVLA,WidowX,guarded_reuse_aggressive,Guarded reuse,widowx_stack_cube,,50,40,80.00,32.62,0.00,50,40,80.00,32.62,0.00,0.00,0.00
UniVLA,WidowX,temporal_fusion_motion_entropy,Temporal fusion,widowx_carrot_on_plate,,50,38,76.00,32.94,0.00,50,42,84.00,31.16,-8.00,1.78,-8.00
UniVLA,WidowX,temporal_fusion_motion_entropy,Temporal fusion,widowx_put_eggplant_in_basket,,50,49,98.00,29.44,0.00,50,49,98.00,29.30,0.00,0.14,0.00
UniVLA,WidowX,temporal_fusion_motion_entropy,Temporal fusion,widowx_spoon_on_towel,,50,38,76.00,32.22,0.00,50,44,88.00,27.76,-12.00,4.46,-12.00
UniVLA,WidowX,temporal_fusion_motion_entropy,Temporal fusion,widowx_stack_cube,,50,39,78.00,31.88,0.00,50,40,80.00,32.62,-2.00,-0.74,-2.00
UniVLA,WidowX,temporal_fusion_task_aware,Temporal fusion,widowx_carrot_on_plate,,50,36,72.00,33.94,0.00,50,42,84.00,31.16,-12.00,2.78,-12.00
UniVLA,WidowX,temporal_fusion_task_aware,Temporal fusion,widowx_put_eggplant_in_basket,,50,50,100.00,27.34,0.00,50,49,98.00,29.30,2.00,-1.96,2.00
UniVLA,WidowX,temporal_fusion_task_aware,Temporal fusion,widowx_spoon_on_towel,,50,44,88.00,28.78,0.00,50,44,88.00,27.76,0.00,1.02,0.00
UniVLA,WidowX,temporal_fusion_task_aware,Temporal fusion,widowx_stack_cube,,50,37,74.00,34.80,0.00,50,40,80.00,32.62,-6.00,2.18,-6.00
UniVLA,WidowX,temporal_fusion_conservative_adaptive,Temporal fusion,widowx_carrot_on_plate,,50,42,84.00,31.16,0.00,50,42,84.00,31.16,0.00,0.00,0.00
UniVLA,WidowX,temporal_fusion_conservative_adaptive,Temporal fusion,widowx_put_eggplant_in_basket,,50,49,98.00,29.30,0.00,50,49,98.00,29.30,0.00,0.00,0.00
UniVLA,WidowX,temporal_fusion_conservative_adaptive,Temporal fusion,widowx_spoon_on_towel,,50,44,88.00,27.76,0.00,50,44,88.00,27.76,0.00,0.00,0.00
UniVLA,WidowX,temporal_fusion_conservative_adaptive,Temporal fusion,widowx_stack_cube,,50,40,80.00,32.62,0.00,50,40,80.00,32.62,0.00,0.00,0.00
MiniVLA,WidowX,original,Original,widowx_carrot_on_plate,,50,2,4.00,59.28,0.00,50,2,4.00,59.28,0.00,0.00,0.00
MiniVLA,WidowX,original,Original,widowx_put_eggplant_in_basket,,50,9,18.00,106.12,0.00,50,9,18.00,106.12,0.00,0.00,0.00
MiniVLA,WidowX,original,Original,widowx_spoon_on_towel,,50,25,50.00,47.12,0.00,50,25,50.00,47.12,0.00,0.00,0.00
MiniVLA,WidowX,original,Original,widowx_stack_cube,,50,36,72.00,42.84,0.00,50,36,72.00,42.84,0.00,0.00,0.00
MiniVLA,WidowX,fixed_foveation_keep20,Foveation,widowx_carrot_on_plate,,50,6,12.00,56.10,0.00,50,2,4.00,59.28,8.00,-3.18,8.00
MiniVLA,WidowX,fixed_foveation_keep20,Foveation,widowx_put_eggplant_in_basket,,50,13,26.00,98.30,0.00,50,9,18.00,106.12,8.00,-7.82,8.00
MiniVLA,WidowX,fixed_foveation_keep20,Foveation,widowx_spoon_on_towel,,50,22,44.00,46.62,0.00,50,25,50.00,47.12,-6.00,-0.50,-6.00
MiniVLA,WidowX,fixed_foveation_keep20,Foveation,widowx_stack_cube,,50,15,30.00,52.44,0.00,50,36,72.00,42.84,-42.00,9.60,-42.00
MiniVLA,WidowX,fixed_foveation_keep50,Foveation,widowx_carrot_on_plate,,50,7,14.00,58.38,0.00,50,2,4.00,59.28,10.00,-0.90,10.00
MiniVLA,WidowX,fixed_foveation_keep50,Foveation,widowx_put_eggplant_in_basket,,50,11,22.00,102.04,0.00,50,9,18.00,106.12,4.00,-4.08,4.00
MiniVLA,WidowX,fixed_foveation_keep50,Foveation,widowx_spoon_on_towel,,50,26,52.00,45.82,0.00,50,25,50.00,47.12,2.00,-1.30,2.00
MiniVLA,WidowX,fixed_foveation_keep50,Foveation,widowx_stack_cube,,50,26,52.00,45.40,0.00,50,36,72.00,42.84,-20.00,2.56,-20.00
MiniVLA,WidowX,action_repeat2,Action repeat,widowx_carrot_on_plate,,50,5,10.00,58.54,29.24,50,2,4.00,59.28,6.00,-0.74,6.00
MiniVLA,WidowX,action_repeat2,Action repeat,widowx_put_eggplant_in_basket,,50,7,14.00,110.68,55.30,50,9,18.00,106.12,-4.00,4.56,-4.00
MiniVLA,WidowX,action_repeat2,Action repeat,widowx_spoon_on_towel,,50,24,48.00,48.50,24.12,50,25,50.00,47.12,-2.00,1.38,-2.00
MiniVLA,WidowX,action_repeat2,Action repeat,widowx_stack_cube,,50,24,48.00,50.04,24.92,50,36,72.00,42.84,-24.00,7.20,-24.00
MiniVLA,WidowX,action_repeat4,Action repeat,widowx_carrot_on_plate,,50,4,8.00,58.62,43.96,50,2,4.00,59.28,4.00,-0.66,4.00
MiniVLA,WidowX,action_repeat4,Action repeat,widowx_put_eggplant_in_basket,,50,8,16.00,107.64,80.64,50,9,18.00,106.12,-2.00,1.52,-2.00
MiniVLA,WidowX,action_repeat4,Action repeat,widowx_spoon_on_towel,,50,24,48.00,50.04,37.32,50,25,50.00,47.12,-2.00,2.92,-2.00
MiniVLA,WidowX,action_repeat4,Action repeat,widowx_stack_cube,,50,22,44.00,51.36,38.42,50,36,72.00,42.84,-28.00,8.52,-28.00
MiniVLA,WidowX,depth_pruning1,Depth pruning,widowx_carrot_on_plate,,50,0,0.00,60.00,0.00,50,2,4.00,59.28,-4.00,0.72,-4.00
MiniVLA,WidowX,depth_pruning1,Depth pruning,widowx_put_eggplant_in_basket,,50,10,20.00,102.24,0.00,50,9,18.00,106.12,2.00,-3.88,2.00
MiniVLA,WidowX,depth_pruning1,Depth pruning,widowx_spoon_on_towel,,50,19,38.00,50.50,0.00,50,25,50.00,47.12,-12.00,3.38,-12.00
MiniVLA,WidowX,depth_pruning1,Depth pruning,widowx_stack_cube,,50,8,16.00,57.00,0.00,50,36,72.00,42.84,-56.00,14.16,-56.00
MiniVLA,WidowX,depth_pruning2,Depth pruning,widowx_carrot_on_plate,,50,0,0.00,60.00,0.00,50,2,4.00,59.28,-4.00,0.72,-4.00
MiniVLA,WidowX,depth_pruning2,Depth pruning,widowx_put_eggplant_in_basket,,50,0,0.00,120.00,0.00,50,9,18.00,106.12,-18.00,13.88,-18.00
MiniVLA,WidowX,depth_pruning2,Depth pruning,widowx_spoon_on_towel,,50,0,0.00,60.00,0.00,50,25,50.00,47.12,-50.00,12.88,-50.00
MiniVLA,WidowX,depth_pruning2,Depth pruning,widowx_stack_cube,,50,0,0.00,60.00,0.00,50,36,72.00,42.84,-72.00,17.16,-72.00
MiniVLA,WidowX,depth_pruning4,Depth pruning,widowx_carrot_on_plate,,50,0,0.00,60.00,0.00,50,2,4.00,59.28,-4.00,0.72,-4.00
MiniVLA,WidowX,depth_pruning4,Depth pruning,widowx_put_eggplant_in_basket,,50,0,0.00,120.00,0.00,50,9,18.00,106.12,-18.00,13.88,-18.00
MiniVLA,WidowX,depth_pruning4,Depth pruning,widowx_spoon_on_towel,,50,0,0.00,60.00,0.00,50,25,50.00,47.12,-50.00,12.88,-50.00
MiniVLA,WidowX,depth_pruning4,Depth pruning,widowx_stack_cube,,50,0,0.00,60.00,0.00,50,36,72.00,42.84,-72.00,17.16,-72.00
MiniVLA,WidowX,guarded_reuse_strict,Guarded reuse,widowx_carrot_on_plate,,50,4,8.00,59.12,0.28,50,2,4.00,59.28,4.00,-0.16,4.00
MiniVLA,WidowX,guarded_reuse_strict,Guarded reuse,widowx_put_eggplant_in_basket,,50,12,24.00,101.74,7.50,50,9,18.00,106.12,6.00,-4.38,6.00
MiniVLA,WidowX,guarded_reuse_strict,Guarded reuse,widowx_spoon_on_towel,,50,25,50.00,46.90,0.06,50,25,50.00,47.12,0.00,-0.22,0.00
MiniVLA,WidowX,guarded_reuse_strict,Guarded reuse,widowx_stack_cube,,50,36,72.00,42.84,0.00,50,36,72.00,42.84,0.00,0.00,0.00
MiniVLA,WidowX,guarded_reuse_moderate,Guarded reuse,widowx_carrot_on_plate,,50,4,8.00,59.12,0.40,50,2,4.00,59.28,4.00,-0.16,4.00
MiniVLA,WidowX,guarded_reuse_moderate,Guarded reuse,widowx_put_eggplant_in_basket,,50,8,16.00,106.72,10.26,50,9,18.00,106.12,-2.00,0.60,-2.00
MiniVLA,WidowX,guarded_reuse_moderate,Guarded reuse,widowx_spoon_on_towel,,50,24,48.00,47.48,0.20,50,25,50.00,47.12,-2.00,0.36,-2.00
MiniVLA,WidowX,guarded_reuse_moderate,Guarded reuse,widowx_stack_cube,,50,36,72.00,42.84,0.00,50,36,72.00,42.84,0.00,0.00,0.00
MiniVLA,WidowX,guarded_reuse_aggressive,Guarded reuse,widowx_carrot_on_plate,,50,4,8.00,59.12,1.04,50,2,4.00,59.28,4.00,-0.16,4.00
MiniVLA,WidowX,guarded_reuse_aggressive,Guarded reuse,widowx_put_eggplant_in_basket,,50,5,10.00,111.58,9.14,50,9,18.00,106.12,-8.00,5.46,-8.00
MiniVLA,WidowX,guarded_reuse_aggressive,Guarded reuse,widowx_spoon_on_towel,,50,22,44.00,48.26,0.32,50,25,50.00,47.12,-6.00,1.14,-6.00
MiniVLA,WidowX,guarded_reuse_aggressive,Guarded reuse,widowx_stack_cube,,50,36,72.00,42.52,0.06,50,36,72.00,42.84,0.00,-0.32,0.00
MiniVLA,WidowX,temporal_fusion_motion_entropy,Temporal fusion,widowx_carrot_on_plate,,50,1,2.00,59.64,0.00,50,2,4.00,59.28,-2.00,0.36,-2.00
MiniVLA,WidowX,temporal_fusion_motion_entropy,Temporal fusion,widowx_put_eggplant_in_basket,,50,11,22.00,101.16,0.00,50,9,18.00,106.12,4.00,-4.96,4.00
MiniVLA,WidowX,temporal_fusion_motion_entropy,Temporal fusion,widowx_spoon_on_towel,,50,24,48.00,45.78,0.00,50,25,50.00,47.12,-2.00,-1.34,-2.00
